# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
# -> for galaxy lensing (lens[i]), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi                   9:dens[1]-dens[1]       10:phi-dens[1]           11:lens[1]-lens[1]       12:dens[1]-lens[1]    
  439       2.339990033551e-10       2.343112357661e-12      -7.718998987189e-12       0.000000000000e+00       1.217528891878e-13       8.346094644956e-15       1.472705733056e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  440       2.350413845064e-10       2.323638132674e-12      -7.851566374819e-12       0.000000000000e+00       1.208201245164e-13       8.150738845595e-15       1.459503743623e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  441       2.361107051517e-10       2.303872233995e-12      -7.980010985936e-12       0.000000000000e+00       1.198963164834e-13       7.958354938867e-15       1.446250331473e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  442       2.372061522212e-10       2.283824826583e-12      -8.104303512478e-12       0.000000000000e+00       1.189814053795e-13       7.768951372057e-15       1.432947176567e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  443       2.383268933741e-10       2.263506283978e-12      -8.224415001136e-12       0.000000000000e+00       1.180753273281e-13       7.582535951196e-15       1.419595979302e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  444       2.394720768819e-10       2.242927189498e-12      -8.340316857127e-12       0.000000000000e+00       1.171780142548e-13       7.399115835706e-15       1.406198460581e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  445       2.406408315107e-10       2.222098337428e-12      -8.451980847962e-12       0.000000000000e+00       1.162893938564e-13       7.218697533039e-15       1.392756361891e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  446       2.418322664038e-10       2.201030734211e-12      -8.559379107217e-12       0.000000000000e+00       1.154093895699e-13       7.041286893319e-15       1.379271445379e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  447       2.430454709646e-10       2.179735599643e-12      -8.662484138300e-12       0.000000000000e+00       1.145379205419e-13       6.866889103986e-15       1.365745493927e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  448       2.442795147390e-10       2.158224368061e-12      -8.761268818224e-12       0.000000000000e+00       1.136749015974e-13       6.695508684433e-15       1.352180311227e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  449       2.455334472983e-10       2.136508689535e-12      -8.855706401372e-12       0.000000000000e+00       1.128202432091e-13       6.527149480654e-15       1.338577721858e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  450       2.468062981216e-10       2.114600431064e-12      -8.945770523275e-12       0.000000000000e+00       1.119738514665e-13       6.361814659878e-15       1.324939571360e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  451       2.480970764788e-10       2.092511677762e-12      -9.031435204372e-12       0.000000000000e+00       1.111356280450e-13       6.199506705218e-15       1.311267726311e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  452       2.494047713129e-10       2.070254734052e-12      -9.112674853786e-12       0.000000000000e+00       1.103054701747e-13       6.040227410308e-15       1.297564074401e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  453       2.507283511229e-10       2.047842124859e-12      -9.189464273094e-12       0.000000000000e+00       1.094832706103e-13       5.883977873945e-15       1.283830524510e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  454       2.520667638461e-10       2.025286596800e-12      -9.261778660092e-12       0.000000000000e+00       1.086689175992e-13       5.730758494733e-15       1.270069006781e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  455       2.534189367415e-10       2.002601119376e-12      -9.329593612569e-12       0.000000000000e+00       1.078622948515e-13       5.580568965722e-15       1.256281472697e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  456       2.547837762716e-10       1.979798886162e-12      -9.392885132075e-12       0.000000000000e+00       1.070632815085e-13       5.433408269052e-15       1.242469895156e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  457       2.561601679855e-10       1.956893316003e-12      -9.451629627692e-12       0.000000000000e+00       1.062717521122e-13       5.289274670592e-15       1.228636268547e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  458       2.575469764017e-10       1.933898054201e-12      -9.505803919802e-12       0.000000000000e+00       1.054875765741e-13       5.148165714583e-15       1.214782608825e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  459       2.589430448903e-10       1.910826973710e-12      -9.555385243857e-12       0.000000000000e+00       1.047106201447e-13       5.010078218281e-15       1.200910953589e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  460       2.603471955560e-10       1.887694176326e-12      -9.600351254150e-12       0.000000000000e+00       1.039407433822e-13       4.875008266596e-15       1.187023362153e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  461       2.617582291208e-10       1.864513993878e-12      -9.640680027585e-12       0.000000000000e+00       1.031778021218e-13       4.742951206735e-15       1.173121915625e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  462       2.631749248062e-10       1.841300989421e-12      -9.676350067443e-12       0.000000000000e+00       1.024216474450e-13       4.613901642844e-15       1.159208716983e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  463       2.645960402165e-10       1.818069958429e-12      -9.707340307158e-12       0.000000000000e+00       1.016721256482e-13       4.487853430648e-15       1.145285891149e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  464       2.660203112209e-10       1.794835929981e-12      -9.733630114081e-12       0.000000000000e+00       1.009290782125e-13       4.364799672096e-15       1.131355585062e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  465       2.674464518367e-10       1.771614167961e-12      -9.755199293253e-12       0.000000000000e+00       1.001923417721e-13       4.244732709997e-15       1.117419967761e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  466       2.688732875641e-10       1.748419200873e-12      -9.772036105117e-12       0.000000000000e+00       9.946177555898e-14       4.127641229573e-15       1.103481020871e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  467       2.703001602102e-10       1.725261875576e-12      -9.784161586287e-12       0.000000000000e+00       9.873734473958e-14       4.013501474479e-15       1.089539902740e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  468       2.717265354643e-10       1.702152213975e-12      -9.791605994988e-12       0.000000000000e+00       9.801903961715e-14       3.902285746178e-15       1.075597564615e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  469       2.731518705436e-10       1.679100376740e-12      -9.794400873872e-12       0.000000000000e+00       9.730684837604e-14       3.793965265329e-15       1.061654958390e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  470       2.745756141491e-10       1.656116663956e-12      -9.792579058202e-12       0.000000000000e+00       9.660075706602e-14       3.688510164831e-15       1.047713036569e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  471       2.759972064218e-10       1.633211515784e-12      -9.786174684048e-12       0.000000000000e+00       9.590074958653e-14       3.585889482872e-15       1.033772752223e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  472       2.774160788993e-10       1.610395513115e-12      -9.775223196469e-12       0.000000000000e+00       9.520680767092e-14       3.486071155975e-15       1.019835058953e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  473       2.788316544717e-10       1.587679378226e-12      -9.759761357704e-12       0.000000000000e+00       9.451891087076e-14       3.389022012041e-15       1.005900910845e-15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  474       2.802433473381e-10       1.565073975435e-12      -9.739827255364e-12       0.000000000000e+00       9.383703654004e-14       3.294707763400e-15       9.919712624368e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  475       2.816505629626e-10       1.542590311760e-12      -9.715460310615e-12       0.000000000000e+00       9.316115981949e-14       3.203092999855e-15       9.780470686722e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  476       2.830526980308e-10       1.520239537572e-12      -9.686701286371e-12       0.000000000000e+00       9.249125362080e-14       3.114141181727e-15       9.641292848643e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  477       2.844491404058e-10       1.498032947252e-12      -9.653592295479e-12       0.000000000000e+00       9.182728861092e-14       3.027814632905e-15       9.502188666544e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  478       2.858392690845e-10       1.475981979850e-12      -9.616176808914e-12       0.000000000000e+00       9.116923319628e-14       2.944074533887e-15       9.363167699720e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
  479       2.872224541543e-10       1.454098219734e-12      -9.574499663961e-12       0.000000000000e+00       9.051705350709e-14       2.862880914833e-15       9.224239509951e-16       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00 
