# Quadrupole moment of PT power spectra at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Ib1b2 (Mpc/h)^3        7:Ib2 (Mpc/h)^3          8:Ib1bG2 (Mpc/h)^3       9:IbG2 (Mpc/h)^3        10:IFG2 (Mpc/h)^3        11:Ib2b2 (Mpc/h)^3       12:Ib2bG2 (Mpc/h)^3      13:IbG2bG2 (Mpc/h)^3     14:Ptree_vv (Mpc/h)^3    15:Ptree_vd (Mpc/h)^3 
       6.703101339994e-02      -3.398957291746e+02      -5.382652275720e+02       9.410215697860e+01      -1.281428399173e+01       1.632342356334e+02       7.247918352210e+00      -2.461333754289e+02      -1.030916275346e+02      -5.763582263616e+02       4.018411125724e-01       4.016110883231e-01       3.444505485494e-01       1.939603053517e+03       5.703894651305e+03 
       6.900371348073e-02      -3.459587425556e+02      -5.449768435177e+02       9.989925257025e+01      -1.324949285304e+01       1.686567091682e+02       1.097758059262e+01      -2.552393451804e+02      -1.091072753120e+02      -5.867950470710e+02       4.179740705085e-01       3.925316170080e-01       3.407278381300e-01       1.892455879425e+03       5.565246429603e+03 
       7.119641238802e-02      -3.509421054709e+02      -5.485442272630e+02       1.073501386050e+02      -1.369547686744e+01       1.745842747740e+02       1.528553989084e+01      -2.651770440812e+02      -1.159393361895e+02      -5.963315309166e+02       4.357707442451e-01       3.811230912469e-01       3.346729569510e-01       1.837517849298e+03       5.403687220056e+03 
       7.360861972775e-02      -3.539720178174e+02      -5.470238414552e+02       1.169729953033e+02      -1.413120466337e+01       1.809519957454e+02       2.016515279858e+01      -2.758225802226e+02      -1.235542919251e+02      -6.040587081642e+02       4.551362962870e-01       3.672502041648e-01       3.259778954992e-01       1.773755626120e+03       5.216178233050e+03 
       7.622474376016e-02      -3.540897113255e+02      -5.383390714412e+02       1.292597185074e+02      -1.453037734884e+01       1.876346468245e+02       2.554434042382e+01      -2.869488266862e+02      -1.318194450481e+02      -6.089963304308e+02       4.758236867661e-01       3.510326275550e-01       3.146087210250e-01       1.700811359985e+03       5.001667120232e+03 
       7.901570463513e-02      -3.504981139255e+02      -5.208325733059e+02       1.445233064318e+02      -1.486723573316e+01       1.944571215360e+02       3.127995046679e+01      -2.982473503228e+02      -1.404975609959e+02      -6.103613101173e+02       4.974529258154e-01       3.329096591616e-01       3.009441100351e-01       1.619486336633e+03       4.762510265495e+03 
       8.194493791359e-02      -3.428778287244e+02      -4.939678691888e+02       1.627114284138e+02      -1.512523948156e+01       2.012259850949e+02       3.718103509306e+01      -3.093865897674e+02      -1.492853793425e+02      -6.078716586237e+02       5.195745611993e-01       3.135772912482e-01       2.857504496641e-01       1.531898530067e+03       4.504936108520e+03 
       8.497582793569e-02      -3.315016353817e+02      -4.585663281638e+02       1.833641175052e+02      -1.530145195612e+01       2.077625111997e+02       4.304279533096e+01      -3.200693249406e+02      -1.578663718658e+02      -6.018400279495e+02       5.417455162024e-01       2.938606984919e-01       2.700472253383e-01       1.441172164931e+03       4.238132224116e+03 
       8.807712855771e-02      -3.172825172532e+02      -4.169056447220e+02       2.055994852637e+02      -1.540934913666e+01       2.139313837604e+02       4.868650561279e+01      -3.300819785854e+02      -1.659706965689e+02      -5.931723417426e+02       5.635889161326e-01       2.745363331398e-01       2.548812428874e-01       1.350930203409e+03       3.972752851413e+03 
       9.122506666948e-02      -3.015124797446e+02      -3.721118120606e+02       2.283087372268e+02      -1.547359062444e+01       2.196511970658e+02       5.398492843598e+01      -3.393081195004e+02      -1.734122505299e+02      -5.830889159432e+02       5.848233329371e-01       2.561977715226e-01       2.411122934600e-01       1.264544653780e+03       3.718714235848e+03 
       9.440294517792e-02      -2.856780698600e+02      -3.277349516131e+02       2.502844696860e+02      -1.552577093974e+01       2.248908115907e+02       5.886775953525e+01      -3.477189864891e+02      -1.800949142377e+02      -5.729388507379e+02       6.052617627513e-01       2.392107461166e-01       2.293239081999e-01       1.184834704572e+03       3.484306916202e+03 
       9.759964985482e-02      -2.712396710324e+02      -2.872405805694e+02       2.703750051941e+02      -1.559928702395e+01       2.296658709863e+02       6.332982097398e+01      -3.553626666313e+02      -1.860233056626e+02      -5.639743999052e+02       6.248104429065e-01       2.236507008588e-01       2.196936441125e-01       1.113727765578e+03       3.275198929775e+03 
       1.008080362680e-01      -2.594436102003e+02      -2.535715389227e+02       2.876203844711e+02      -1.572406279289e+01       2.340211437396e+02       6.741024419664e+01      -3.623320733238e+02      -1.912699766391e+02      -5.572116192163e+02       6.434442584427e-01       2.093885188043e-01       2.120951202783e-01       1.052318628299e+03       3.094609788616e+03 
       1.040236122901e-01      -2.511465336240e+02      -2.287370522956e+02       3.013826553880e+02      -1.592213121777e+01       2.380243799723e+02       7.118991158094e+01      -3.687520467441e+02      -1.959708488456e+02      -5.532742663629e+02       6.611997039311e-01       1.960904236387e-01       2.060748561400e-01       1.000704871398e+03       2.942826447467e+03 
       1.072435920750e-01      -2.467677531350e+02      -2.136964518062e+02       3.113834164491e+02      -1.620563847773e+01       2.417498885515e+02       7.476735974789e+01      -3.747514016109e+02      -2.002880331112e+02      -5.523976823090e+02       6.781506708447e-01       1.833271696367e-01       2.010025103809e-01       9.582850012205e+02       2.818080061770e+03 
       1.104662624793e-01      -2.463081577737e+02      -2.084054958833e+02       3.176862070963e+02      -1.657702289672e+01       2.452736697194e+02       7.825161910430e+01      -3.804553027930e+02      -2.043989025617e+02      -5.544544008797e+02       6.943976321170e-01       1.706067965423e-01       1.961179279242e-01       9.238729586431e+02       2.716882723864e+03 
       1.136905753695e-01      -2.492931152216e+02      -2.116753266410e+02       3.207456951267e+02      -1.702688383689e+01       2.486591229671e+02       8.173930468356e+01      -3.859623955030e+02      -2.084616097459e+02      -5.589463554251e+02       7.100441889501e-01       1.574830868470e-01       1.906874167404e-01       8.958932617861e+02       2.634601329760e+03 
       1.169158913904e-01      -2.549122967105e+02      -2.215084993331e+02       3.212930387450e+02      -1.753736188916e+01       2.519588312436e+02       8.531502563171e+01      -3.913496670205e+02      -2.126157592274e+02      -5.651200845020e+02       7.251924196855e-01       1.435577120263e-01       1.840198064833e-01       8.725284393535e+02       2.565891144229e+03 
       1.201418211756e-01      -2.620136849852e+02      -2.350787998378e+02       3.203460237067e+02      -1.808129670921e+01       2.552012242145e+02       8.902786236672e+01      -3.966522392614e+02      -2.169461789067e+02      -5.720110507663e+02       7.399176720495e-01       1.285943480271e-01       1.756447210977e-01       8.519382970608e+02       2.505340609258e+03 
       1.233681277699e-01      -2.692448728369e+02      -2.490738141163e+02       3.190904658160e+02      -1.862598503202e+01       2.583986295062e+02       9.290279762435e+01      -4.018776294577e+02      -2.215004886993e+02      -5.785370324028e+02       7.542763448281e-01       1.124672879736e-01       1.652454750350e-01       8.322986845310e+02       2.447585348132e+03 
       1.265946669723e-01      -2.752938065087e+02      -2.602774014168e+02       3.186770287354e+02      -1.913868369382e+01       2.615409897033e+02       9.692642951127e+01      -4.069984223622e+02      -2.262663885201e+02      -5.837202033581e+02       7.682867983119e-01       9.523612268157e-02       1.527957259379e-01       8.121665723802e+02       2.388381766936e+03 
       1.298213509736e-01      -2.788902990595e+02      -2.655740801064e+02       3.202198141983e+02      -1.958689530780e+01       2.646013279026e+02       1.010562234922e+02      -4.119608969297e+02      -2.311860731667e+02      -5.866705198105e+02       7.819381857483e-01       7.710122246200e-02       1.384905451318e-01       7.903983962950e+02       2.324366924893e+03 
       1.330481262333e-01      -2.791065630718e+02      -2.626897031440e+02       3.245298462891e+02      -1.994608837804e+01       2.675439198886e+02       1.052308643678e+02      -4.167003108391e+02      -2.361714413933e+02      -5.867914035579e+02       7.951950111072e-01       5.835894566354e-02       1.226993034490e-01       7.663167214859e+02       2.253548653157e+03 
       1.362749600337e-01      -2.754516195057e+02      -2.504235372097e+02       3.320314450747e+02      -2.020191432807e+01       2.703223622313e+02       1.093659136330e+02      -4.211386162242e+02      -2.410970518588e+02      -5.838589776466e+02       8.079910814740e-01       3.942398686531e-02       1.060073019674e-01       7.398313193533e+02       2.175661611628e+03 
       1.395018323137e-01      -2.676974980256e+02      -2.282266252818e+02       3.429112299587e+02      -2.034659176201e+01       2.728921940451e+02       1.133775098757e+02      -4.252028733612e+02      -2.458376861193e+02      -5.778382098786e+02       8.202560554912e-01       2.071247242004e-02       8.902028794735e-02       7.110732708288e+02       2.091091277049e+03 
       1.427287307093e-01      -2.563672082043e+02      -1.974129888130e+02       3.566753612630e+02      -2.039123899742e+01       2.752173812632e+02       1.171884524084e+02      -4.288392395276e+02      -2.502766236646e+02      -5.692208943289e+02       8.319125889197e-01       2.620332987237e-03       7.236418441719e-02       6.807598809903e+02       2.001947066924e+03 
       1.459556475425e-01      -2.421558666649e+02      -1.597240623305e+02       3.726737242030e+02      -2.035136611230e+01       2.772649358573e+02       1.207249651451e+02      -4.320000178702e+02      -2.543019973300e+02      -5.586153031617e+02       8.428837827078e-01      -1.447028052711e-02       5.665578179610e-02       6.497297388257e+02       1.910695064806e+03 
       1.491825779928e-01      -2.260800661449e+02      -1.177055738923e+02       3.899600247799e+02      -2.025145009506e+01       2.790217038351e+02       1.239437813267e+02      -4.346714386020e+02      -2.578479368162e+02      -5.467930456456e+02       8.531195469822e-01      -3.031903851952e-02       4.231977430666e-02       6.188820528280e+02       1.819979621350e+03 
       1.524095189864e-01      -2.093997401024e+02      -7.451206079943e+01       4.073637757509e+02      -2.012275538823e+01       2.804895444671e+02       1.268247282804e+02      -4.368654127394e+02      -2.608833894702e+02      -5.346493669671e+02       8.625900962975e-01      -4.479302344059e-02       2.963538626573e-02       5.891619168712e+02       1.732580024696e+03 
       1.556364685211e-01      -1.933266531333e+02      -3.317675068766e+01       4.237609301320e+02      -1.999565932534e+01       2.816763539460e+02       1.293584780496e+02      -4.386031234884e+02      -2.633938558533e+02      -5.230275854456e+02       8.712795132024e-01      -5.781208955699e-02       1.880077229320e-02       5.614270672926e+02       1.651018666113e+03 
       1.588634252553e-01      -1.788516620005e+02       3.823056015464e+00       4.382393610335e+02      -1.989623727171e+01       2.826131086009e+02       1.315775579437e+02      -4.399409376475e+02      -2.654287694884e+02      -5.125468982383e+02       8.792263656359e-01      -6.950041291372e-02       9.698271340937e-03       5.361746194439e+02       1.576757439326e+03 
       1.620903882581e-01      -1.669074987399e+02       3.415636270487e+01       4.499427080082e+02      -1.984942307874e+01       2.833366792071e+02       1.335252040203e+02      -4.409441968443e+02      -2.670539228359e+02      -5.037681434068e+02       8.864832096516e-01      -8.003444380917e-02       2.129315481836e-03       5.138085119615e+02       1.510984228387e+03 
       1.653173568566e-01      -1.581432789125e+02       5.621034933202e+01       4.582875794742e+02      -1.987316044655e+01       2.838863165876e+02       1.352519440913e+02      -4.416802303378e+02      -2.683465118327e+02      -4.970575517554e+02       8.931176272408e-01      -8.963076319173e-02      -4.179999551534e-03       4.945305215775e+02       1.454292408847e+03 
       1.685443305423e-01      -1.526233022184e+02       6.985307132674e+01       4.632534432064e+02      -1.997097934767e+01       2.843061782094e+02       1.368233401132e+02      -4.422204643798e+02      -2.694072442009e+02      -4.923800761300e+02       8.992281261350e-01      -9.858861914480e-02      -9.658884188511e-03       4.781255749949e+02       1.406049503219e+03 
       1.717713089139e-01      -1.503362073517e+02       7.514420414285e+01       4.648925995348e+02      -2.014453770934e+01       2.846409265482e+02       1.383066835025e+02      -4.426366550070e+02      -2.703395500062e+02      -4.896491521654e+02       9.049169167520e-01      -1.072169218041e-01      -1.475512946550e-02       4.643257678701e+02       1.365467670833e+03 
