# Monopole moment of PT power spectra P_vv, P_vd, P_dd, P_CTR, Id2d2, Ib1b2, Ib2, Ib1bG2, IbG2(k), Id2G2, IG2G2, IFG2b1, IFG2, Ptree_vv, Ptree_vd, Ptree_dd at redshift z=0.61
# for k=1.04735e-05 to 109.569 h/Mpc,
# number of wavenumbers equal to 586
#    1:k (h/Mpc)              2:P_vv (Mpc/h)^3         3:P_vd (Mpc/h)^3         4:P_dd (Mpc/h)^3         5:P_CTR (Mpc/h)^3        6:Id2d2 (Mpc/h)^3        7:Ib1b2 (Mpc/h)^3        8:Ib2 (Mpc/h)^3          9:Ib1bG2 (Mpc/h)^3      10:IbG2 (Mpc/h)^3        11:Id2G2 (Mpc/h)^3       12:IG2G2 (Mpc/h)^3       13:IFG2b1 (Mpc/h)^3      14:IFG2 (Mpc/h)^3        15:PTree_vv (Mpc/h)^3    16:PTree_vd (Mpc/h)^3    17:PTree_dd (Mpc/h)^3 
       4.655187830057e-02      -8.596476495292e+01      -1.973167458842e+02      -3.604879956808e+01      -1.530195684189e+01      -1.272655444889e+02       1.377782984180e+02      -1.509196712922e+01      -2.417542474209e+02      -1.608857756510e+01      -3.921690948328e+02       1.993718397112e+02      -8.161899841679e+02      -2.162076949638e+02       8.890754512920e+02       3.735074041488e+03       7.061099408202e+03 
       4.686054248287e-02      -8.629020573292e+01      -1.978766242773e+02      -3.540056326530e+01      -1.541482046937e+01      -1.287234220938e+02       1.392037113871e+02      -1.502734867147e+01      -2.442096842705e+02      -1.631948846084e+01      -3.947263239260e+02       2.011673537633e+02      -8.199234246516e+02      -2.171972068853e+02       8.838728177640e+02       3.713217379720e+03       7.019779728922e+03 
       4.717747442854e-02      -8.662883285689e+01      -1.984646195524e+02      -3.474806345840e+01      -1.553157616058e+01      -1.302261097589e+02       1.406678796952e+02      -1.495909360556e+01      -2.467308738448e+02      -1.655706699814e+01      -3.973403233936e+02       2.030093158614e+02      -8.237813658889e+02      -2.182197335312e+02       8.786421372177e+02       3.691242890269e+03       6.978237298231e+03 
       4.750326487512e-02      -8.698180168868e+01      -1.990833542649e+02      -3.409158632506e+01      -1.565253210052e+01      -1.317768307828e+02       1.421736646589e+02      -1.488688823358e+01      -2.493226759734e+02      -1.680185901295e+01      -4.000149777921e+02       2.049009795430e+02      -8.277737237170e+02      -2.192779016214e+02       8.733806985463e+02       3.669139183590e+03       6.936450584402e+03 
       4.783856591437e-02      -8.735040792078e+01      -1.997357821369e+02      -3.343150484599e+01      -1.577803161159e+01      -1.333791511231e+02       1.437242320309e+02      -1.481038022253e+01      -2.519904668797e+02      -1.705447253766e+01      -4.027545498031e+02       2.068459297550e+02      -8.319115444588e+02      -2.203746371824e+02       8.680855806210e+02       3.646893987751e+03       6.894396387499e+03 
       4.818409946016e-02      -8.773610986613e+01      -2.004252422708e+02      -3.276829910655e+01      -1.590845845092e+01      -1.350370275931e+02       1.453230951897e+02      -1.472917255838e+01      -2.547402123298e+02      -1.731558734707e+01      -4.055637291261e+02       2.088481276622e+02      -8.362071755692e+02      -2.215132107325e+02       8.627536274226e+02       3.624494044157e+03       6.852049642372e+03 
       4.854066717423e-02      -8.814055530144e+01      -2.011555245539e+02      -3.210258172026e+01      -1.604424310315e+01      -1.367548644910e+02       1.469741659575e+02      -1.464281607355e+01      -2.575785537853e+02      -1.758596608977e+01      -4.084476891799e+02       2.109119629225e+02      -8.406744684132e+02      -2.226972908723e+02       8.573814193043e+02       3.601924986510e+03       6.809383189770e+03 
       4.890916214912e-02      -8.856561340801e+01      -2.019309480081e+02      -3.143512928169e+01      -1.618587027213e+01      -1.385375804482e+02       1.486818146887e+02      -1.455080060859e+01      -2.605129101930e+02      -1.786646784642e+01      -4.114121531040e+02       2.130423150557e+02      -8.453290193381e+02      -2.239310081527e+02       8.519652387805e+02       3.579171197469e+03       6.766367505323e+03 
       4.929058271936e-02      -8.901334302503e+01      -2.027562543823e+02      -3.076674221034e+01      -1.633387915629e+01      -1.403906885731e+02       1.504509436740e+02      -1.445254273257e+01      -2.635515962262e+02      -1.815806793949e+01      -4.144634646966e+02       2.152446100561e+02      -8.501880092215e+02      -2.252189130996e+02       8.465008432660e+02       3.556214853537e+03       6.722968894009e+03 
       4.968604886135e-02      -8.948590598946e+01      -2.036363423124e+02      -3.009795413593e+01      -1.648885777772e+01      -1.423203924457e+02       1.522870762334e+02      -1.434736979140e+01      -2.667039615001e+02      -1.846188456823e+01      -4.176086671772e+02       2.175248762195e+02      -8.552696999972e+02      -2.265658440968e+02       8.409830625892e+02       3.533034234453e+03       6.679146294016e+03 
       5.009682175679e-02      -8.998573506796e+01      -2.045767252740e+02      -2.942937677304e+01      -1.665146973314e+01      -1.443336977508e+02       1.541964558913e+02      -1.423450625795e+01      -2.699805681716e+02      -1.877919683248e+01      -4.208556188822e+02       2.198898698464e+02      -8.605945601362e+02      -2.279772242432e+02       8.354060336633e+02       3.509604708937e+03       6.634853140266e+03 
       5.052432723957e-02      -9.051561255813e+01      -2.055837299951e+02      -2.876180118202e+01      -1.682247116164e+01      -1.464385479968e+02       1.561861695559e+02      -1.411305404638e+01      -2.733934004078e+02      -1.911147346553e+01      -4.242131190725e+02       2.223471976590e+02      -8.661858288099e+02      -2.294592104966e+02       8.297631506808e+02       3.485898525492e+03       6.590036969024e+03 
       5.097018403103e-02      -9.107873571689e+01      -2.066646520335e+02      -2.809624591747e+01      -1.700272763477e+01      -1.486439889710e+02       1.582642978745e+02      -1.398196753899e+01      -2.769561170744e+02      -1.946040999248e+01      -4.276910541284e+02       2.249054564354e+02      -8.720700051424e+02      -2.310188232280e+02       8.240469195290e+02       3.461884200777e+03       6.544638261477e+03 
       5.143623790431e-02      -9.167879723295e+01      -2.078279478008e+02      -2.743401945083e+01      -1.719323483746e+01      -1.509603685596e+02       1.604400986924e+02      -1.384002225852e+01      -2.806843599080e+02      -1.982797484526e+01      -4.313005706333e+02       2.275744003037e+02      -8.782774430693e+02      -2.326641037166e+02       8.182487734134e+02       3.437525745019e+03       6.498588979559e+03 
       5.192460321867e-02      -9.232008054538e+01      -2.090834607914e+02      -2.677679055608e+01      -1.739514348778e+01      -1.533995808114e+02       1.627242311665e+02      -1.368577565804e+01      -2.845961290797e+02      -2.021646686989e+01      -4.350542801939e+02       2.303651400263e+02      -8.848430515360e+02      -2.344042993898e+02       8.123588475359e+02       3.412781715431e+03       6.451810776303e+03 
       5.243771364478e-02      -9.300743641206e+01      -2.104422935834e+02      -2.612630991316e+01      -1.760977204589e+01      -1.559753690681e+02       1.651290001040e+02      -1.351752442738e+01      -2.887121676719e+02      -2.062858096602e+01      -4.389664825498e+02       2.332903238718e+02      -8.918062680439e+02      -2.362498537236e+02       8.063660439249e+02       3.387605488627e+03       6.404215510935e+03 
       5.297838437871e-02      -9.374634431141e+01      -2.119169117107e+02      -2.548430655182e+01      -1.783863401192e+01      -1.587036974481e+02       1.676686793395e+02      -1.333324517213e+01      -2.930564875939e+02      -2.106749606499e+01      -4.430534420347e+02       2.363643913761e+02      -8.992115741342e+02      -2.382125406166e+02       8.002578655263e+02       3.361944563530e+03       6.355703930973e+03 
       5.354988873076e-02      -9.454320504394e+01      -2.135218992272e+02      -2.485293068631e+01      -1.808349953353e+01      -1.616032053705e+02       1.703599638676e+02      -1.313050690753e+01      -2.976571438764e+02      -2.153699843601e+01      -4.473337446390e+02       2.396039687639e+02      -9.071104625039e+02      -2.403059870489e+02       7.940196362766e+02       3.335737284827e+03       6.306159478019e+03 
       5.415605267857e-02      -9.540554753278e+01      -2.152744450424e+02      -2.423490064098e+01      -1.834645211015e+01      -1.646957764662e+02       1.732224999537e+02      -1.290636577440e+01      -3.025471146140e+02      -2.204163281770e+01      -4.518286968520e+02       2.430282806666e+02      -9.155628735200e+02      -2.425460523394e+02       7.876338803018e+02       3.308910235068e+03       6.255443357520e+03 
       5.480137176968e-02      -9.634227369168e+01      -2.171949135865e+02      -2.363366240172e+01      -1.862995788554e+01      -1.680072475177e+02       1.762795483950e+02      -1.265722775457e+01      -3.077653977771e+02      -2.258689832852e+01      -4.565627880489e+02       2.466596376082e+02      -9.246388614501e+02      -2.449512672040e+02       7.810795046393e+02       3.281374801070e+03       6.203388047626e+03 
       5.549115555878e-02      -9.736345073925e+01      -2.193060855354e+02      -2.305225839805e+01      -1.893688337758e+01      -1.715682969030e+02       1.795587267255e+02      -1.237869492061e+01      -3.133582045446e+02      -2.317946576621e+01      -4.615642050708e+02       2.505239516396e+02      -9.344175718820e+02      -2.475425620851e+02       7.743297981502e+02       3.253018767356e+03       6.149781406710e+03 
       5.623170534897e-02      -9.847924399822e+01      -2.216298952472e+02      -2.248982286123e+01      -1.927040930975e+01      -1.754155562997e+02       1.830927992417e+02      -1.206540157767e+01      -3.193801704663e+02      -2.382740535882e+01      -4.668653780293e+02       2.546512339390e+02      -9.449810870629e+02      -2.503416385050e+02       7.673483860594e+02       3.223689320636e+03       6.094334543665e+03 
       5.703053087773e-02      -9.970078681998e+01      -2.241896854549e+02      -2.194302072885e+01      -1.963421977625e+01      -1.795929642016e+02       1.869210757935e+02      -1.171067212776e+01      -3.258966719142e+02      -2.454066728729e+01      -4.725035974526e+02       2.590763984115e+02      -9.564195882141e+02      -2.533723280849e+02       7.600876210220e+02       3.193186290779e+03       6.036669039934e+03 
       5.789660972060e-02      -1.010403333267e+02      -2.270103581205e+02      -2.140547799135e+01      -2.003261225807e+01      -1.841534209945e+02       1.910909898783e+02      -1.130611321741e+01      -3.329863732889e+02      -2.533164862114e+01      -4.785215604119e+02       2.638400130692e+02      -9.688320162217e+02      -2.566607595315e+02       7.524845394648e+02       3.161245163046e+03       5.976284834515e+03 
       5.884068755889e-02      -1.025108225343e+02      -2.301167701670e+02      -2.086550676714e+01      -2.047054148463e+01      -1.891607597472e+02       1.956597211157e+02      -1.084116286285e+01      -3.407437487651e+02      -2.621580181709e+01      -4.849677158568e+02       2.689888823503e+02      -9.823233497241e+02      -2.602346291531e+02       7.444569314615e+02       3.127520567204e+03       5.912529010373e+03 
       5.987560431018e-02      -1.041245580692e+02      -2.335294743497e+02      -2.030124603949e+01      -2.095353781800e+01      -1.946919911189e+02       2.006952080410e+02      -1.030276362870e+01      -3.492803780161e+02      -2.721201335003e+01      -4.918961655930e+02       2.745761167688e+02      -9.969981227829e+02      -2.641214780736e+02       7.359067997207e+02       3.091600809130e+03       5.844623266169e+03 
       6.101660394657e-02      -1.058915619786e+02      -2.372596656990e+02      -1.967556277487e+01      -2.148762412725e+01      -2.008395539401e+02       2.062783715742e+02      -9.674503197792e+00      -3.587282857743e+02      -2.834377210180e+01      -4.993654951603e+02       2.806606725653e+02      -1.012947620759e+03      -2.683452784580e+02       7.267057451813e+02       3.052946474551e+03       5.771547847584e+03 
       6.228153469986e-02      -1.078158409686e+02      -2.412982126716e+02      -1.892602936028e+01      -2.207892319872e+01      -2.077131083617e+02       2.125044087405e+02      -8.935780206744e+00      -3.692414867817e+02      -2.964024683709e+01      -5.074358174185e+02       2.873053104322e+02      -1.030223766940e+03      -2.729194894453e+02       7.166781202799e+02       3.010819654599e+03       5.691907749392e+03 
       6.369075990322e-02      -1.098846157921e+02      -2.455845697386e+02      -1.793701258247e+01      -2.273215870637e+01      -2.154398844070e+02       2.194795998889e+02      -8.061982403600e+00      -3.809896661807e+02      -3.113569900894e+01      -5.161632473848e+02       2.945719305201e+02      -1.048774799970e+03      -2.778300022488e+02       7.055896965708e+02       2.964236337640e+03       5.603842712874e+03 
       6.526647607832e-02      -1.120564175746e+02      -2.499732066049e+02      -1.651225435912e+01      -2.344890732133e+01      -2.241616612722e+02       2.273167921521e+02      -7.024289474085e+00      -3.941492927776e+02      -3.286954316531e+01      -5.255890399731e+02       3.025120095315e+02      -1.068365897690e+03      -2.830140744927e+02       6.931202585771e+02       2.911851273903e+03       5.504809564299e+03 
       6.703101339994e-02      -1.142474019296e+02      -2.541959176031e+02      -1.434671255665e+01      -2.422520466943e+01      -2.340257203905e+02       2.361226972310e+02      -5.791197921486e+00      -4.088809985818e+02      -3.488375383978e+01      -5.357232122068e+02       3.111516102970e+02      -1.088493255681e+03      -2.883376080295e+02       6.788610687353e+02       2.851947325645e+03       5.391562081414e+03 
       6.900371348073e-02      -1.163137803165e+02      -2.578142338767e+02      -1.099265371815e+01      -2.504796025577e+01      -2.451669284937e+02       2.459714995969e+02      -4.333589874247e+00      -4.252843492828e+02      -3.721492685645e+01      -5.465234542287e+02       3.204707750976e+02      -1.108287751305e+03      -2.935698028229e+02       6.623595577944e+02       2.782623214804e+03       5.260505927602e+03 
       7.119641238802e-02      -1.180348990086e+02      -2.601759369828e+02      -5.834940702840e+00      -2.589108610151e+01      -2.576801535831e+02       2.568736908850e+02      -2.630920548817e+00      -4.433455208508e+02      -3.988534001878e+01      -5.578716190768e+02       3.303788749103e+02      -1.126408733322e+03      -2.983550734474e+02       6.431312472582e+02       2.701843610021e+03       5.107793340615e+03 
